#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_abaer_6;Ábær;Ábær;Ábær;;Ábær;;;;;;;;;x
b_abaer_6_adj;Ábærian;;ábærer;;;;;;;;;;;x
b_abaer_7;Ábær;Ábær;Ábær;;Ábær;;;;;;;;;x
b_abaer_7_adj;Ábærian;;ábærer;;;;;;;;;;;x
b_abella;Abella;Abella;Abella;;Abella;;;;;;;;;x
b_abella_adj;Abellan;;abeller;;;;;;;;;;;x
b_abella_2;Abella;Abella;Abella;;Abella;;;;;;;;;x
b_abella_2_adj;Abellan;;abeller;;;;;;;;;;;x
b_abella_3;Abella;Abella;Abella;;Abella;;;;;;;;;x
b_abella_3_adj;Abellan;;abeller;;;;;;;;;;;x
b_abella_4;Abella;Abella;Abella;;Abella;;;;;;;;;x
b_abella_4_adj;Abellan;;abeller;;;;;;;;;;;x
b_abella_5;Abella;Abella;Abella;;Abella;;;;;;;;;x
b_abella_5_adj;Abellan;;abeller;;;;;;;;;;;x
b_abella_6;Abella;Abella;Abella;;Abella;;;;;;;;;x
b_abella_6_adj;Abellan;;abeller;;;;;;;;;;;x
b_abella_7;Abella;Abella;Abella;;Abella;;;;;;;;;x
b_abella_7_adj;Abellan;;abeller;;;;;;;;;;;x
b_abenc;Abenc;Abenc;Abenc;;Abenc;;;;;;;;;x
b_abenc_adj;Abencian;;abencer;;;;;;;;;;;x
b_aberargie;Aberargie;Aberargie;Aberargie;;Aberargie;;;;;;;;;x
b_aberargie_adj;Aberargiean;;aberarger;;;;;;;;;;;x
b_aberargie_2;Aberargie;Aberargie;Aberargie;;Aberargie;;;;;;;;;x
b_aberargie_2_adj;Aberargiean;;aberarger;;;;;;;;;;;x
b_aberargie_3;Aberargie;Aberargie;Aberargie;;Aberargie;;;;;;;;;x
b_aberargie_3_adj;Aberargiean;;aberarger;;;;;;;;;;;x
b_aberargie_4;Aberargie;Aberargie;Aberargie;;Aberargie;;;;;;;;;x
b_aberargie_4_adj;Aberargiean;;aberarger;;;;;;;;;;;x
b_aberargie_5;Aberargie;Aberargie;Aberargie;;Aberargie;;;;;;;;;x
b_aberargie_5_adj;Aberargiean;;aberarger;;;;;;;;;;;x
b_aberargie_6;Aberargie;Aberargie;Aberargie;;Aberargie;;;;;;;;;x
b_aberargie_6_adj;Aberargiean;;aberarger;;;;;;;;;;;x
b_aberargie_7;Aberargie;Aberargie;Aberargie;;Aberargie;;;;;;;;;x
b_aberargie_7_adj;Aberargiean;;aberarger;;;;;;;;;;;x
b_abercywarch;Abercywarch;Abercywarch;Abercywarch;;Abercywarch;;;;;;;;;x
b_abercywarch_adj;Abercywarchian;;abercywarcher;;;;;;;;;;;x
b_abercywarch_2;Abercywarch;Abercywarch;Abercywarch;;Abercywarch;;;;;;;;;x
b_abercywarch_2_adj;Abercywarchian;;abercywarcher;;;;;;;;;;;x
b_abercywarch_3;Abercywarch;Abercywarch;Abercywarch;;Abercywarch;;;;;;;;;x
b_abercywarch_3_adj;Abercywarchian;;abercywarcher;;;;;;;;;;;x
b_abercywarch_4;Abercywarch;Abercywarch;Abercywarch;;Abercywarch;;;;;;;;;x
b_abercywarch_4_adj;Abercywarchian;;abercywarcher;;;;;;;;;;;x
b_abergweysn;Abergweysn;Abergweysn;Abergweysn;;Abergweysn;;;;;;;;;x
b_abergweysn_adj;Abergweysnian;;abergweysner;;;;;;;;;;;x
b_abergweysn_2;Abergweysn;Abergweysn;Abergweysn;;Abergweysn;;;;;;;;;x
b_abergweysn_2_adj;Abergweysnian;;abergweysner;;;;;;;;;;;x
b_abergweysn_3;Abergweysn;Abergweysn;Abergweysn;;Abergweysn;;;;;;;;;x
b_abergweysn_3_adj;Abergweysnian;;abergweysner;;;;;;;;;;;x
b_abergweysn_4;Abergweysn;Abergweysn;Abergweysn;;Abergweysn;;;;;;;;;x
b_abergweysn_4_adj;Abergweysnian;;abergweysner;;;;;;;;;;;x
b_aberhosan;Aberhosan;Aberhosan;Aberhosan;;Aberhosan;;;;;;;;;x
b_aberhosan_adj;Aberhosanian;;aberhosaner;;;;;;;;;;;x
b_aberhosan_2;Aberhosan;Aberhosan;Aberhosan;;Aberhosan;;;;;;;;;x
b_aberhosan_2_adj;Aberhosanian;;aberhosaner;;;;;;;;;;;x
b_aberhosan_3;Aberhosan;Aberhosan;Aberhosan;;Aberhosan;;;;;;;;;x
b_aberhosan_3_adj;Aberhosanian;;aberhosaner;;;;;;;;;;;x
b_aberhosan_4;Aberhosan;Aberhosan;Aberhosan;;Aberhosan;;;;;;;;;x
b_aberhosan_4_adj;Aberhosanian;;aberhosaner;;;;;;;;;;;x
b_aberhosan_5;Aberhosan;Aberhosan;Aberhosan;;Aberhosan;;;;;;;;;x
b_aberhosan_5_adj;Aberhosanian;;aberhosaner;;;;;;;;;;;x
b_abernethy;Abernethy;Abernethy;Abernethy;;Abernethy;;;;;;;;;x
b_abernethy_adj;Abernethian;;abernether;;;;;;;;;;;x
b_abild;Abild;Abild;Abild;;Abild;;;;;;;;;x
b_abild_adj;Abildian;;abilder;;;;;;;;;;;x
b_abla;Abla;Abla;Abla;;Abla;;;;;;;;;x
b_abla_adj;Ablan;;abler;;;;;;;;;;;x
b_abla_2;Abla;Abla;Abla;;Abla;;;;;;;;;x
b_abla_2_adj;Ablan;;abler;;;;;;;;;;;x
b_abla_3;Abla;Abla;Abla;;Abla;;;;;;;;;x
b_abla_3_adj;Ablan;;abler;;;;;;;;;;;x
b_abla_4;Abla;Abla;Abla;;Abla;;;;;;;;;x
b_abla_4_adj;Ablan;;abler;;;;;;;;;;;x
b_abla_5;Abla;Abla;Abla;;Abla;;;;;;;;;x
b_abla_5_adj;Ablan;;abler;;;;;;;;;;;x
b_abla_6;Abla;Abla;Abla;;Abla;;;;;;;;;x
b_abla_6_adj;Ablan;;abler;;;;;;;;;;;x
b_abla_7;Abla;Abla;Abla;;Abla;;;;;;;;;x
b_abla_7_adj;Ablan;;abler;;;;;;;;;;;x
b_aboire;Aboire;Aboire;Aboire;;Aboire;;;;;;;;;x
b_aboire_adj;Aboirean;;aboirer;;;;;;;;;;;x
b_abrera;Abrera;Abrera;Abrera;;Abrera;;;;;;;;;x
b_abrera_adj;Abreran;;abrerer;;;;;;;;;;;x
b_abrera_2;Abrera;Abrera;Abrera;;Abrera;;;;;;;;;x
b_abrera_2_adj;Abreran;;abrerer;;;;;;;;;;;x
b_abrera_3;Abrera;Abrera;Abrera;;Abrera;;;;;;;;;x
b_abrera_3_adj;Abreran;;abrerer;;;;;;;;;;;x
b_abrera_4;Abrera;Abrera;Abrera;;Abrera;;;;;;;;;x
b_abrera_4_adj;Abreran;;abrerer;;;;;;;;;;;x
b_abrera_5;Abrera;Abrera;Abrera;;Abrera;;;;;;;;;x
b_abrera_5_adj;Abreran;;abrerer;;;;;;;;;;;x
b_abrera_6;Abrera;Abrera;Abrera;;Abrera;;;;;;;;;x
b_abrera_6_adj;Abreran;;abrerer;;;;;;;;;;;x
b_abrera_7;Abrera;Abrera;Abrera;;Abrera;;;;;;;;;x
b_abrera_7_adj;Abreran;;abrerer;;;;;;;;;;;x
b_abu_asfan;Abu Asfan;Abu Asfan;Abu Asfan;;Abu Asfan;;;;;;;;;x
b_abu_asfan_adj;Abu Asfanian;;Abu Asfaner;;;;;;;;;;;x
b_abu_asfan_2;Abu Asfan;Abu Asfan;Abu Asfan;;Abu Asfan;;;;;;;;;x
b_abu_asfan_2_adj;Abu Asfanian;;Abu Asfaner;;;;;;;;;;;x
b_abu_asfan_3;Abu Asfan;Abu Asfan;Abu Asfan;;Abu Asfan;;;;;;;;;x
b_abu_asfan_3_adj;Abu Asfanian;;Abu Asfaner;;;;;;;;;;;x
b_abu_asfan_4;Abu Asfan;Abu Asfan;Abu Asfan;;Abu Asfan;;;;;;;;;x
b_abu_asfan_4_adj;Abu Asfanian;;Abu Asfaner;;;;;;;;;;;x
b_abu_asfan_5;Abu Asfan;Abu Asfan;Abu Asfan;;Abu Asfan;;;;;;;;;x
b_abu_asfan_5_adj;Abu Asfanian;;Abu Asfaner;;;;;;;;;;;x
b_abu_asfan_6;Abu Asfan;Abu Asfan;Abu Asfan;;Abu Asfan;;;;;;;;;x
b_abu_asfan_6_adj;Abu Asfanian;;Abu Asfaner;;;;;;;;;;;x
b_abu_asfan_7;Abu Asfan;Abu Asfan;Abu Asfan;;Abu Asfan;;;;;;;;;x
b_abu_asfan_7_adj;Abu Asfanian;;Abu Asfaner;;;;;;;;;;;x
b_acavreuse;Acavreuse;Acavreuse;Acavreuse;;Acavreuse;;;;;;;;;x
b_acavreuse_adj;Acavreusean;;acavreuser;;;;;;;;;;;x
b_achaco;Achaco;Achaco;Achaco;;Achaco;;;;;;;;;x
b_achaco_adj;Achacian;;achacer;;;;;;;;;;;x
b_achelos;Achelos;Achelos;Achelos;;Achelos;;;;;;;;;x
b_achelos_adj;Achelosian;;acheloser;;;;;;;;;;;x
b_achelos_2;Achelos;Achelos;Achelos;;Achelos;;;;;;;;;x
b_achelos_2_adj;Achelosian;;acheloser;;;;;;;;;;;x
b_achelos_3;Achelos;Achelos;Achelos;;Achelos;;;;;;;;;x
b_achelos_3_adj;Achelosian;;acheloser;;;;;;;;;;;x
b_achelos_4;Achelos;Achelos;Achelos;;Achelos;;;;;;;;;x
b_achelos_4_adj;Achelosian;;acheloser;;;;;;;;;;;x
b_achelos_5;Achelos;Achelos;Achelos;;Achelos;;;;;;;;;x
b_achelos_5_adj;Achelosian;;acheloser;;;;;;;;;;;x
b_achelos_6;Achelos;Achelos;Achelos;;Achelos;;;;;;;;;x
b_achelos_6_adj;Achelosian;;acheloser;;;;;;;;;;;x
b_achelos_7;Achelos;Achelos;Achelos;;Achelos;;;;;;;;;x
b_achelos_7_adj;Achelosian;;acheloser;;;;;;;;;;;x
b_acrusia;Acrusia;Acrusia;Acrusia;;Acrusia;;;;;;;;;x
b_acrusia_adj;Acrusian;;acruser;;;;;;;;;;;x
b_adono;Adono;Adono;Adono;;Adono;;;;;;;;;x
b_adono_adj;Adonian;;adoner;;;;;;;;;;;x
b_adono_2;Adono;Adono;Adono;;Adono;;;;;;;;;x
b_adono_2_adj;Adonian;;adoner;;;;;;;;;;;x
b_adono_3;Adono;Adono;Adono;;Adono;;;;;;;;;x
b_adono_3_adj;Adonian;;adoner;;;;;;;;;;;x
b_adono_4;Adono;Adono;Adono;;Adono;;;;;;;;;x
b_adono_4_adj;Adonian;;adoner;;;;;;;;;;;x
b_adono_5;Adono;Adono;Adono;;Adono;;;;;;;;;x
b_adono_5_adj;Adonian;;adoner;;;;;;;;;;;x
b_adono_6;Adono;Adono;Adono;;Adono;;;;;;;;;x
b_adono_6_adj;Adonian;;adoner;;;;;;;;;;;x
b_adono_7;Adono;Adono;Adono;;Adono;;;;;;;;;x
b_adono_7_adj;Adonian;;adoner;;;;;;;;;;;x
b_adrano;Adrano;Adrano;Adrano;;Adrano;;;;;;;;;x
b_adrano_adj;Adranian;;adraner;;;;;;;;;;;x
b_aedosia;Aedosia;Aedosia;Aedosia;;Aedosia;;;;;;;;;x
b_aedosia_adj;Aedosian;;aedoser;;;;;;;;;;;x
b_aetolophos;Aetolophos;Aetolophos;Aetolophos;;Aetolophos;;;;;;;;;x
b_aetolophos_adj;Aetolophosian;;aetolophoser;;;;;;;;;;;x
b_aetolophos_2;Aetolophos;Aetolophos;Aetolophos;;Aetolophos;;;;;;;;;x
b_aetolophos_2_adj;Aetolophosian;;aetolophoser;;;;;;;;;;;x
b_aetolophos_3;Aetolophos;Aetolophos;Aetolophos;;Aetolophos;;;;;;;;;x
b_aetolophos_3_adj;Aetolophosian;;aetolophoser;;;;;;;;;;;x
b_aetolophos_4;Aetolophos;Aetolophos;Aetolophos;;Aetolophos;;;;;;;;;x
b_aetolophos_4_adj;Aetolophosian;;aetolophoser;;;;;;;;;;;x
b_aetolophos_5;Aetolophos;Aetolophos;Aetolophos;;Aetolophos;;;;;;;;;x
b_aetolophos_5_adj;Aetolophosian;;aetolophoser;;;;;;;;;;;x
b_aetolophos_6;Aetolophos;Aetolophos;Aetolophos;;Aetolophos;;;;;;;;;x
b_aetolophos_6_adj;Aetolophosian;;aetolophoser;;;;;;;;;;;x
b_aetolophos_7;Aetolophos;Aetolophos;Aetolophos;;Aetolophos;;;;;;;;;x
b_aetolophos_7_adj;Aetolophosian;;aetolophoser;;;;;;;;;;;x
b_aeudi;Aeudi;Aeudi;Aeudi;;Aeudi;;;;;;;;;x
b_aeudi_adj;Aeudian;;aeuder;;;;;;;;;;;x
b_affis;Affis;Affis;Affis;;Affis;;;;;;;;;x
b_affis_adj;Affisian;;affiser;;;;;;;;;;;x
b_afon_wen;Afon Wen;Afon Wen;Afon Wen;;Afon Wen;;;;;;;;;x
b_afon_wen_adj;Afon Wenian;;Afon Wener;;;;;;;;;;;x
b_agan;Agan;Agan;Agan;;Agan;;;;;;;;;x
b_agan_adj;Aganian;;aganer;;;;;;;;;;;x
b_agan_2;Agan;Agan;Agan;;Agan;;;;;;;;;x
b_agan_2_adj;Aganian;;aganer;;;;;;;;;;;x
b_agan_3;Agan;Agan;Agan;;Agan;;;;;;;;;x
b_agan_3_adj;Aganian;;aganer;;;;;;;;;;;x
b_agan_4;Agan;Agan;Agan;;Agan;;;;;;;;;x
b_agan_4_adj;Aganian;;aganer;;;;;;;;;;;x
b_aghavea;Aghavea;Aghavea;Aghavea;;Aghavea;;;;;;;;;x
b_aghavea_adj;Aghavean;;aghaver;;;;;;;;;;;x
b_aghavea_2;Aghavea;Aghavea;Aghavea;;Aghavea;;;;;;;;;x
b_aghavea_2_adj;Aghavean;;aghaver;;;;;;;;;;;x
b_aghavea_3;Aghavea;Aghavea;Aghavea;;Aghavea;;;;;;;;;x
b_aghavea_3_adj;Aghavean;;aghaver;;;;;;;;;;;x
b_aghavea_4;Aghavea;Aghavea;Aghavea;;Aghavea;;;;;;;;;x
b_aghavea_4_adj;Aghavean;;aghaver;;;;;;;;;;;x
b_aghavea_5;Aghavea;Aghavea;Aghavea;;Aghavea;;;;;;;;;x
b_aghavea_5_adj;Aghavean;;aghaver;;;;;;;;;;;x
b_aghavea_6;Aghavea;Aghavea;Aghavea;;Aghavea;;;;;;;;;x
b_aghavea_6_adj;Aghavean;;aghaver;;;;;;;;;;;x
b_agia;Agia;Agia;Agia;;Agia;;;;;;;;;x
b_agia_adj;Agian;;ager;;;;;;;;;;;x
b_agia_2;Agia;Agia;Agia;;Agia;;;;;;;;;x
b_agia_2_adj;Agian;;ager;;;;;;;;;;;x
b_agia_3;Agia;Agia;Agia;;Agia;;;;;;;;;x
b_agia_3_adj;Agian;;ager;;;;;;;;;;;x
b_agia_4;Agia;Agia;Agia;;Agia;;;;;;;;;x
b_agia_4_adj;Agian;;ager;;;;;;;;;;;x
b_agiassos;Agiassos;Agiassos;Agiassos;;Agiassos;;;;;;;;;x
b_agiassos_adj;Agiassosian;;agiassoser;;;;;;;;;;;x
b_agiassos_2;Agiassos;Agiassos;Agiassos;;Agiassos;;;;;;;;;x
b_agiassos_2_adj;Agiassosian;;agiassoser;;;;;;;;;;;x
b_agiassos_3;Agiassos;Agiassos;Agiassos;;Agiassos;;;;;;;;;x
b_agiassos_3_adj;Agiassosian;;agiassoser;;;;;;;;;;;x
b_agiassos_4;Agiassos;Agiassos;Agiassos;;Agiassos;;;;;;;;;x
b_agiassos_4_adj;Agiassosian;;agiassoser;;;;;;;;;;;x
b_agiassos_5;Agiassos;Agiassos;Agiassos;;Agiassos;;;;;;;;;x
b_agiassos_5_adj;Agiassosian;;agiassoser;;;;;;;;;;;x
b_agiassos_6;Agiassos;Agiassos;Agiassos;;Agiassos;;;;;;;;;x
b_agiassos_6_adj;Agiassosian;;agiassoser;;;;;;;;;;;x
b_agiassos_7;Agiassos;Agiassos;Agiassos;;Agiassos;;;;;;;;;x
b_agiassos_7_adj;Agiassosian;;agiassoser;;;;;;;;;;;x
b_agnoni;Agnoni;Agnoni;Agnoni;;Agnoni;;;;;;;;;x
b_agnoni_adj;Agnonian;;agnoner;;;;;;;;;;;x
b_agnoni_2;Agnoni;Agnoni;Agnoni;;Agnoni;;;;;;;;;x
b_agnoni_2_adj;Agnonian;;agnoner;;;;;;;;;;;x
b_agnoni_3;Agnoni;Agnoni;Agnoni;;Agnoni;;;;;;;;;x
b_agnoni_3_adj;Agnonian;;agnoner;;;;;;;;;;;x
b_agnoni_4;Agnoni;Agnoni;Agnoni;;Agnoni;;;;;;;;;x
b_agnoni_4_adj;Agnonian;;agnoner;;;;;;;;;;;x
b_agnoni_5;Agnoni;Agnoni;Agnoni;;Agnoni;;;;;;;;;x
b_agnoni_5_adj;Agnonian;;agnoner;;;;;;;;;;;x
b_agonopolis;Agonopolis;Agonopolis;Agonopolis;;Agonopolis;;;;;;;;;x
b_agonopolis_adj;Agonopolisian;;agonopoliser;;;;;;;;;;;x
b_agrec;Agrec;Agrec;Agrec;;Agrec;;;;;;;;;x
b_agrec_adj;Agrecian;;agrecer;;;;;;;;;;;x
b_agrosa;Agrosa;Agrosa;Agrosa;;Agrosa;;;;;;;;;x
b_agrosa_adj;Agrosan;;agroser;;;;;;;;;;;x
b_agualva;Agualva;Agualva;Agualva;;Agualva;;;;;;;;;x
b_agualva_adj;Agualvan;;agualver;;;;;;;;;;;x
b_aguel;Aguel;Aguel;Aguel;;Aguel;;;;;;;;;x
b_aguel_adj;Aguelian;;agueler;;;;;;;;;;;x
b_aguilas;Aguilas;Aguilas;Aguilas;;Aguilas;;;;;;;;;x
b_aguilas_adj;Aguilasian;;aguilaser;;;;;;;;;;;x
b_aguilas_2;Aguilas;Aguilas;Aguilas;;Aguilas;;;;;;;;;x
b_aguilas_2_adj;Aguilasian;;aguilaser;;;;;;;;;;;x
b_aguilas_3;Aguilas;Aguilas;Aguilas;;Aguilas;;;;;;;;;x
b_aguilas_3_adj;Aguilasian;;aguilaser;;;;;;;;;;;x
b_aguilas_4;Aguilas;Aguilas;Aguilas;;Aguilas;;;;;;;;;x
b_aguilas_4_adj;Aguilasian;;aguilaser;;;;;;;;;;;x
b_aguilas_5;Aguilas;Aguilas;Aguilas;;Aguilas;;;;;;;;;x
b_aguilas_5_adj;Aguilasian;;aguilaser;;;;;;;;;;;x
b_aguilas_6;Aguilas;Aguilas;Aguilas;;Aguilas;;;;;;;;;x
b_aguilas_6_adj;Aguilasian;;aguilaser;;;;;;;;;;;x
b_aguilas_7;Aguilas;Aguilas;Aguilas;;Aguilas;;;;;;;;;x
b_aguilas_7_adj;Aguilasian;;aguilaser;;;;;;;;;;;x
b_agurain;Agurain;Agurain;Agurain;;Agurain;;;;;;;;;x
b_agurain_adj;Agurainian;;agurainer;;;;;;;;;;;x
b_agurain_2;Agurain;Agurain;Agurain;;Agurain;;;;;;;;;x
b_agurain_2_adj;Agurainian;;agurainer;;;;;;;;;;;x
b_agurain_3;Agurain;Agurain;Agurain;;Agurain;;;;;;;;;x
b_agurain_3_adj;Agurainian;;agurainer;;;;;;;;;;;x
b_agurain_4;Agurain;Agurain;Agurain;;Agurain;;;;;;;;;x
b_agurain_4_adj;Agurainian;;agurainer;;;;;;;;;;;x
