#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_cailla;Cailla;Cailla;Cailla;;Cailla;;;;;;;;;x
d_cailla_adj;Caillan;;cailler;;;;;;;;;;;x
d_calahonda;Calahonda;Calahonda;Calahonda;;Calahonda;;;;;;;;;x
d_calahonda_adj;Calahondan;;calahonder;;;;;;;;;;;x
d_calheta;Calheta;Calheta;Calheta;;Calheta;;;;;;;;;x
d_calheta_adj;Calhetan;;calheter;;;;;;;;;;;x
d_cambil;Cambil;Cambil;Cambil;;Cambil;;;;;;;;;x
d_cambil_adj;Cambilian;;cambiler;;;;;;;;;;;x
d_candeda;Candeda;Candeda;Candeda;;Candeda;;;;;;;;;x
d_candeda_adj;Candedan;;candeder;;;;;;;;;;;x
d_capraccia;Capraccia;Capraccia;Capraccia;;Capraccia;;;;;;;;;x
d_capraccia_adj;Capraccian;;capraccer;;;;;;;;;;;x
d_carapelle;Carapelle;Carapelle;Carapelle;;Carapelle;;;;;;;;;x
d_carapelle_adj;Carapellean;;carapeller;;;;;;;;;;;x
d_carisa;Carisa;Carisa;Carisa;;Carisa;;;;;;;;;x
d_carisa_adj;Carisan;;cariser;;;;;;;;;;;x
d_carnoch;Carnoch;Carnoch;Carnoch;;Carnoch;;;;;;;;;x
d_carnoch_adj;Carnochian;;carnocher;;;;;;;;;;;x
d_carrais;Carrais;Carrais;Carrais;;Carrais;;;;;;;;;x
d_carrais_adj;Carraisian;;carraiser;;;;;;;;;;;x
d_castelfol;Castelfol;Castelfol;Castelfol;;Castelfol;;;;;;;;;x
d_castelfol_adj;Castelfolian;;castelfoler;;;;;;;;;;;x
d_castellaine;Castellaine;Castellaine;Castellaine;;Castellaine;;;;;;;;;x
d_castellaine_adj;Castellainean;;castellainer;;;;;;;;;;;x
d_celra;Celrà;Celrà;Celrà;;Celrà;;;;;;;;;x
d_celra_adj;Celràian;;celràer;;;;;;;;;;;x
d_cerratina;Cerratina;Cerratina;Cerratina;;Cerratina;;;;;;;;;x
d_cerratina_adj;Cerratinan;;cerratiner;;;;;;;;;;;x
d_cerreto;Cerreto;Cerreto;Cerreto;;Cerreto;;;;;;;;;x
d_cerreto_adj;Cerretian;;cerreter;;;;;;;;;;;x
d_champtrefle;Champtrèfle;Champtrèfle;Champtrèfle;;Champtrèfle;;;;;;;;;x
d_champtrefle_adj;Champtrèflean;;champtrèfler;;;;;;;;;;;x
d_clarvalls;Clarvalls;Clarvalls;Clarvalls;;Clarvalls;;;;;;;;;x
d_clarvalls_adj;Clarvallsian;;clarvallser;;;;;;;;;;;x
d_comeale;Coméale;Coméale;Coméale;;Coméale;;;;;;;;;x
d_comeale_adj;Coméalean;;coméaler;;;;;;;;;;;x
d_comoara;Comoara;Comoara;Comoara;;Comoara;;;;;;;;;x
d_comoara_adj;Comoaran;;comoarer;;;;;;;;;;;x
d_corona;Corona;Corona;Corona;;Corona;;;;;;;;;x
d_corona_adj;Coronan;;coroner;;;;;;;;;;;x
d_corullon;Corullon;Corullon;Corullon;;Corullon;;;;;;;;;x
d_corullon_adj;Corullonian;;corulloner;;;;;;;;;;;x
d_costanorte;Costanorte;Costanorte;Costanorte;;Costanorte;;;;;;;;;x
d_costanorte_adj;Costanortean;;costanorter;;;;;;;;;;;x
d_crinan;Crinan;Crinan;Crinan;;Crinan;;;;;;;;;x
d_crinan_adj;Crinanian;;crinaner;;;;;;;;;;;x
d_dani;Dani;Dani;Dani;;Dani;;;;;;;;;x
d_dani_adj;Danian;;daner;;;;;;;;;;;x
d_deuxsaintes;Deuxsaintes;Deuxsaintes;Deuxsaintes;;Deuxsaintes;;;;;;;;;x
d_deuxsaintes_adj;Deuxsaintesian;;deuxsainteser;;;;;;;;;;;x
d_dolfach;Dolfach;Dolfach;Dolfach;;Dolfach;;;;;;;;;x
d_dolfach_adj;Dolfachian;;dolfacher;;;;;;;;;;;x
d_domfort;Domfort;Domfort;Domfort;;Domfort;;;;;;;;;x
d_domfort_adj;Domfortian;;domforter;;;;;;;;;;;x
d_dunbeg;Dunbeg;Dunbeg;Dunbeg;;Dunbeg;;;;;;;;;x
d_dunbeg_adj;Dunbegian;;dunbeger;;;;;;;;;;;x
d_edponet;Edponet;Edponet;Edponet;;Edponet;;;;;;;;;x
d_edponet_adj;Edponetian;;edponeter;;;;;;;;;;;x
d_eimran;Eimran;Eimran;Eimran;;Eimran;;;;;;;;;x
d_eimran_adj;Eimranian;;eimraner;;;;;;;;;;;x
d_einarsfjoerdhur;Einarsfjörður;Einarsfjörður;Einarsfjörður;;Einarsfjörður;;;;;;;;;x
d_einarsfjoerdhur_adj;Einarsfjörðurian;;einarsfjörðurer;;;;;;;;;;;x
d_enseada;Enseada;Enseada;Enseada;;Enseada;;;;;;;;;x
d_enseada_adj;Enseadan;;enseader;;;;;;;;;;;x
d_eslides;Eslides;Eslides;Eslides;;Eslides;;;;;;;;;x
d_eslides_adj;Eslidesian;;eslideser;;;;;;;;;;;x
d_esponella;Esponellà;Esponellà;Esponellà;;Esponellà;;;;;;;;;x
d_esponella_adj;Esponellàian;;esponellàer;;;;;;;;;;;x
d_ezcaray;Ezcaray;Ezcaray;Ezcaray;;Ezcaray;;;;;;;;;x
d_ezcaray_adj;Ezcaraian;;ezcaraer;;;;;;;;;;;x
d_falerona;Falerona;Falerona;Falerona;;Falerona;;;;;;;;;x
d_falerona_adj;Faleronan;;faleroner;;;;;;;;;;;x
d_fanrem;Fanrem;Fanrem;Fanrem;;Fanrem;;;;;;;;;x
d_fanrem_adj;Fanremian;;fanremer;;;;;;;;;;;x
d_fiori;Fiori;Fiori;Fiori;;Fiori;;;;;;;;;x
d_fiori_adj;Fiorian;;fiorer;;;;;;;;;;;x
d_flostrand;Flostrand;Flostrand;Flostrand;;Flostrand;;;;;;;;;x
d_flostrand_adj;Flostrandian;;flostrander;;;;;;;;;;;x
d_fontoira;Fontoira;Fontoira;Fontoira;;Fontoira;;;;;;;;;x
d_fontoira_adj;Fontoiran;;fontoirer;;;;;;;;;;;x
d_fordhamshire;Fordhamshire;Fordhamshire;Fordhamshire;;Fordhamshire;;;;;;;;;x
d_fordhamshire_adj;Fordhamshirean;;fordhamshirer;;;;;;;;;;;x
d_fortineau;Fortineau;Fortineau;Fortineau;;Fortineau;;;;;;;;;x
d_fortineau_adj;Fortinian;;fortiner;;;;;;;;;;;x
d_friog;Friog;Friog;Friog;;Friog;;;;;;;;;x
d_friog_adj;Friogian;;frioger;;;;;;;;;;;x
d_funtana;Funtana;Funtana;Funtana;;Funtana;;;;;;;;;x
d_funtana_adj;Funtanan;;funtaner;;;;;;;;;;;x
d_gahanapur;Gahanapur;Gahanapur;Gahanapur;;Gahanapur;;;;;;;;;x
d_gahanapur_adj;Gahanapurian;;gahanapurer;;;;;;;;;;;x
d_galiazzo;Galiazzo;Galiazzo;Galiazzo;;Galiazzo;;;;;;;;;x
d_galiazzo_adj;Galiazzian;;galiazzer;;;;;;;;;;;x
d_ganema;Ganema;Ganema;Ganema;;Ganema;;;;;;;;;x
d_ganema_adj;Ganeman;;ganemer;;;;;;;;;;;x
d_garanou;Garanou;Garanou;Garanou;;Garanou;;;;;;;;;x
d_garanou_adj;Garanian;;garaner;;;;;;;;;;;x
d_gearach;Gearach;Gearach;Gearach;;Gearach;;;;;;;;;x
d_gearach_adj;Gearachian;;gearacher;;;;;;;;;;;x
d_gemona;Gemona;Gemona;Gemona;;Gemona;;;;;;;;;x
d_gemona_adj;Gemonan;;gemoner;;;;;;;;;;;x
d_gene;Gene;Gene;Gene;;Gene;;;;;;;;;x
d_gene_adj;Genean;;gener;;;;;;;;;;;x
d_glandyfi;Glandyfi;Glandyfi;Glandyfi;;Glandyfi;;;;;;;;;x
d_glandyfi_adj;Glandyfian;;glandyfer;;;;;;;;;;;x
d_glencruitten;Glencruitten;Glencruitten;Glencruitten;;Glencruitten;;;;;;;;;x
d_glencruitten_adj;Glencruittenian;;glencruittener;;;;;;;;;;;x
d_gohrenberg;Gohrenberg;Gohrenberg;Gohrenberg;;Gohrenberg;;;;;;;;;x
d_gohrenberg_adj;Gohrenbergian;;gohrenberger;;;;;;;;;;;x
d_grindal;Grindal;Grindal;Grindal;;Grindal;;;;;;;;;x
d_grindal_adj;Grindalian;;grindaler;;;;;;;;;;;x
d_gunarsted;Gunarsted;Gunarsted;Gunarsted;;Gunarsted;;;;;;;;;x
d_gunarsted_adj;Gunarstedian;;gunarsteder;;;;;;;;;;;x
d_halviken;Halviken;Halviken;Halviken;;Halviken;;;;;;;;;x
d_halviken_adj;Halvikenian;;halvikener;;;;;;;;;;;x
d_hamfordshire;Hamfordshire;Hamfordshire;Hamfordshire;;Hamfordshire;;;;;;;;;x
d_hamfordshire_adj;Hamfordshirean;;hamfordshirer;;;;;;;;;;;x
d_hayeshire;Hayeshire;Hayeshire;Hayeshire;;Hayeshire;;;;;;;;;x
d_hayeshire_adj;Hayeshirean;;hayeshirer;;;;;;;;;;;x
d_hictria;Hictria;Hictria;Hictria;;Hictria;;;;;;;;;x
d_hictria_adj;Hictrian;;hictrer;;;;;;;;;;;x
d_hieroz;Hieroz;Hieroz;Hieroz;;Hieroz;;;;;;;;;x
d_hieroz_adj;Hierozian;;hierozer;;;;;;;;;;;x
d_himelia;Himelia;Himelia;Himelia;;Himelia;;;;;;;;;x
d_himelia_adj;Himelian;;himeler;;;;;;;;;;;x
d_honflour;Honflour;Honflour;Honflour;;Honflour;;;;;;;;;x
d_honflour_adj;Honflourian;;honflourer;;;;;;;;;;;x
d_hosvik;Hósvík;Hósvík;Hósvík;;Hósvík;;;;;;;;;x
d_hosvik_adj;Hósvíkian;;hósvíker;;;;;;;;;;;x
d_hruni;Hruni;Hruni;Hruni;;Hruni;;;;;;;;;x
d_hruni_adj;Hrunian;;hruner;;;;;;;;;;;x
d_islas_rosais;Islas Rosais;Islas Rosais;Islas Rosais;;Islas Rosais;;;;;;;;;x
d_islas_rosais_adj;Islas Rosaisian;;Islas Rosaiser;;;;;;;;;;;x
d_isle_de_rayne;Isle-de-Rayne;Isle-de-Rayne;Isle-de-Rayne;;Isle-de-Rayne;;;;;;;;;x
d_isle_de_rayne_adj;Isle-de-Raynean;;isle-de-rayner;;;;;;;;;;;x
d_jubek;Jubek;Jubek;Jubek;;Jubek;;;;;;;;;x
d_jubek_adj;Jubekian;;jubeker;;;;;;;;;;;x
d_kajce;Kajce;Kajce;Kajce;;Kajce;;;;;;;;;x
d_kajce_adj;Kajcean;;kajcer;;;;;;;;;;;x
d_ketunkorpi;Ketunkorpi;Ketunkorpi;Ketunkorpi;;Ketunkorpi;;;;;;;;;x
d_ketunkorpi_adj;Ketunkorpian;;ketunkorper;;;;;;;;;;;x
d_klidos;Klidos;Klidos;Klidos;;Klidos;;;;;;;;;x
d_klidos_adj;Klidosian;;klidoser;;;;;;;;;;;x
d_klovset;Klovset;Klovset;Klovset;;Klovset;;;;;;;;;x
d_klovset_adj;Klovsetian;;klovseter;;;;;;;;;;;x
d_kodenis;Kodenis;Kodenis;Kodenis;;Kodenis;;;;;;;;;x
d_kodenis_adj;Kodenisian;;kodeniser;;;;;;;;;;;x
d_kuruten;Kuruten;Kuruten;Kuruten;;Kuruten;;;;;;;;;x
d_kuruten_adj;Kurutenian;;kurutener;;;;;;;;;;;x
d_la_paix;La Paix;La Paix;La Paix;;La Paix;;;;;;;;;x
d_la_paix_adj;La Paixian;;La Paixer;;;;;;;;;;;x
d_laea;Laea;Laea;Laea;;Laea;;;;;;;;;x
d_laea_adj;Laean;;ler;;;;;;;;;;;x
d_lanteira;Lanteira;Lanteira;Lanteira;;Lanteira;;;;;;;;;x
d_lanteira_adj;Lanteiran;;lanteirer;;;;;;;;;;;x
d_lastur;Lastur;Lastur;Lastur;;Lastur;;;;;;;;;x
d_lastur_adj;Lasturian;;lasturer;;;;;;;;;;;x
d_laugarvik;Laugarvik;Laugarvik;Laugarvik;;Laugarvik;;;;;;;;;x
d_laugarvik_adj;Laugarvikian;;laugarviker;;;;;;;;;;;x
d_laval;Laval;Laval;Laval;;Laval;;;;;;;;;x
d_laval_adj;Lavalian;;lavaler;;;;;;;;;;;x
d_leirviksted;Leirviksted;Leirviksted;Leirviksted;;Leirviksted;;;;;;;;;x
d_leirviksted_adj;Leirvikstedian;;leirviksteder;;;;;;;;;;;x
d_lenvik;Lenvik;Lenvik;Lenvik;;Lenvik;;;;;;;;;x
d_lenvik_adj;Lenvikian;;lenviker;;;;;;;;;;;x
d_lerca;Lerca;Lerca;Lerca;;Lerca;;;;;;;;;x
d_lerca_adj;Lercan;;lercer;;;;;;;;;;;x
d_lessuda;Lessuda;Lessuda;Lessuda;;Lessuda;;;;;;;;;x
d_lessuda_adj;Lessudan;;lessuder;;;;;;;;;;;x
d_levec;Levec;Levec;Levec;;Levec;;;;;;;;;x
d_levec_adj;Levecian;;levecer;;;;;;;;;;;x
d_leza;Leza;Leza;Leza;;Leza;;;;;;;;;x
d_leza_adj;Lezan;;lezer;;;;;;;;;;;x
d_lierretour;Lierretour;Lierretour;Lierretour;;Lierretour;;;;;;;;;x
d_lierretour_adj;Lierretourian;;lierretourer;;;;;;;;;;;x
d_liland;Liland;Liland;Liland;;Liland;;;;;;;;;x
d_liland_adj;Lilandian;;lilander;;;;;;;;;;;x
d_linosa;Linosa;Linosa;Linosa;;Linosa;;;;;;;;;x
d_linosa_adj;Linosan;;linoser;;;;;;;;;;;x
d_linovia;Linovia;Linovia;Linovia;;Linovia;;;;;;;;;x
d_linovia_adj;Linovian;;linover;;;;;;;;;;;x
d_lipica;Lipica;Lipica;Lipica;;Lipica;;;;;;;;;x
d_lipica_adj;Lipican;;lipicer;;;;;;;;;;;x
d_lisia;Lisia;Lisia;Lisia;;Lisia;;;;;;;;;x
d_lisia_adj;Lisian;;liser;;;;;;;;;;;x
d_lopera;Lopera;Lopera;Lopera;;Lopera;;;;;;;;;x
d_lopera_adj;Loperan;;loperer;;;;;;;;;;;x
d_loreto;Loreto;Loreto;Loreto;;Loreto;;;;;;;;;x
d_loreto_adj;Loretian;;loreter;;;;;;;;;;;x
d_loverne;Loverne;Loverne;Loverne;;Loverne;;;;;;;;;x
d_loverne_adj;Lovernean;;loverner;;;;;;;;;;;x
d_luncani;Luncani;Luncani;Luncani;;Luncani;;;;;;;;;x
d_luncani_adj;Luncanian;;luncaner;;;;;;;;;;;x
d_luss;Luss;Luss;Luss;;Luss;;;;;;;;;x
d_luss_adj;Lussian;;lusser;;;;;;;;;;;x
d_maktaris;Maktaris;Maktaris;Maktaris;;Maktaris;;;;;;;;;x
d_maktaris_adj;Maktarisian;;maktariser;;;;;;;;;;;x
d_malacanta;Malacanta;Malacanta;Malacanta;;Malacanta;;;;;;;;;x
d_malacanta_adj;Malacantan;;malacanter;;;;;;;;;;;x
d_malgovik;Malgovik;Malgovik;Malgovik;;Malgovik;;;;;;;;;x
d_malgovik_adj;Malgovikian;;malgoviker;;;;;;;;;;;x
d_malieu;Malieu;Malieu;Malieu;;Malieu;;;;;;;;;x
d_malieu_adj;Malian;;maler;;;;;;;;;;;x
d_maloys;Maloys;Maloys;Maloys;;Maloys;;;;;;;;;x
d_maloys_adj;Maloysian;;maloyser;;;;;;;;;;;x
d_marana;Marana;Marana;Marana;;Marana;;;;;;;;;x
d_marana_adj;Maranan;;maraner;;;;;;;;;;;x
d_masardis;Masardis;Masardis;Masardis;;Masardis;;;;;;;;;x
d_masardis_adj;Masardisian;;masardiser;;;;;;;;;;;x
d_mascarello;Mascarello;Mascarello;Mascarello;;Mascarello;;;;;;;;;x
d_mascarello_adj;Mascarellian;;mascareller;;;;;;;;;;;x
d_matherton;Matherton;Matherton;Matherton;;Matherton;;;;;;;;;x
d_matherton_adj;Mathertonian;;mathertoner;;;;;;;;;;;x
d_medana;Medana;Medana;Medana;;Medana;;;;;;;;;x
d_medana_adj;Medanan;;medaner;;;;;;;;;;;x
d_medavon;Medavon;Medavon;Medavon;;Medavon;;;;;;;;;x
d_medavon_adj;Medavonian;;medavoner;;;;;;;;;;;x
d_merouana;Merouana;Merouana;Merouana;;Merouana;;;;;;;;;x
d_merouana_adj;Merouanan;;merouaner;;;;;;;;;;;x
d_milhonta;Milhonta;Milhonta;Milhonta;;Milhonta;;;;;;;;;x
d_milhonta_adj;Milhontan;;milhonter;;;;;;;;;;;x
d_minllyn;Minllyn;Minllyn;Minllyn;;Minllyn;;;;;;;;;x
d_minllyn_adj;Minllynian;;minllyner;;;;;;;;;;;x
d_mivrone;Mivrone;Mivrone;Mivrone;;Mivrone;;;;;;;;;x
d_mivrone_adj;Mivronean;;mivroner;;;;;;;;;;;x
d_monar;Monar;Monar;Monar;;Monar;;;;;;;;;x
d_monar_adj;Monarian;;monarer;;;;;;;;;;;x
d_montana;Montana;Montana;Montana;;Montana;;;;;;;;;x
d_montana_adj;Montanan;;montaner;;;;;;;;;;;x
d_montemassi;Montemassi;Montemassi;Montemassi;;Montemassi;;;;;;;;;x
d_montemassi_adj;Montemassian;;montemasser;;;;;;;;;;;x
d_montverneau;Montverneau;Montverneau;Montverneau;;Montverneau;;;;;;;;;x
d_montverneau_adj;Montvernian;;montverner;;;;;;;;;;;x
d_morigal;Morigal;Morigal;Morigal;;Morigal;;;;;;;;;x
d_morigal_adj;Morigalian;;morigaler;;;;;;;;;;;x
d_mouen;Mouen;Mouen;Mouen;;Mouen;;;;;;;;;x
d_mouen_adj;Mouenian;;mouener;;;;;;;;;;;x
d_muhabi;Muhabi;Muhabi;Muhabi;;Muhabi;;;;;;;;;x
d_muhabi_adj;Muhabian;;muhaber;;;;;;;;;;;x
d_muron;Muron;Muron;Muron;;Muron;;;;;;;;;x
d_muron_adj;Muronian;;muroner;;;;;;;;;;;x
d_napsus;Napsus;Napsus;Napsus;;Napsus;;;;;;;;;x
d_napsus_adj;Napsusian;;napsuser;;;;;;;;;;;x
d_narvik;Narvik;Narvik;Narvik;;Narvik;;;;;;;;;x
d_narvik_adj;Narvikian;;narviker;;;;;;;;;;;x
d_navolok;Navolok;Navolok;Navolok;;Navolok;;;;;;;;;x
d_navolok_adj;Navolokian;;navoloker;;;;;;;;;;;x
d_nawwara;Nawwara;Nawwara;Nawwara;;Nawwara;;;;;;;;;x
d_nawwara_adj;Nawwaran;;nawwarer;;;;;;;;;;;x
d_nebos;Nebos;Nebos;Nebos;;Nebos;;;;;;;;;x
d_nebos_adj;Nebosian;;neboser;;;;;;;;;;;x
d_nedjan;Nedjan;Nedjan;Nedjan;;Nedjan;;;;;;;;;x
d_nedjan_adj;Nedjanian;;nedjaner;;;;;;;;;;;x
d_neuadd;Neuadd;Neuadd;Neuadd;;Neuadd;;;;;;;;;x
d_neuadd_adj;Neuaddian;;neuadder;;;;;;;;;;;x
d_nikosia;Nikosia;Nikosia;Nikosia;;Nikosia;;;;;;;;;x
d_nikosia_adj;Nikosian;;nikoser;;;;;;;;;;;x
d_norville;Norville;Norville;Norville;;Norville;;;;;;;;;x
d_norville_adj;Norvillean;;norviller;;;;;;;;;;;x
d_obelos;Obelos;Obelos;Obelos;;Obelos;;;;;;;;;x
d_obelos_adj;Obelosian;;obeloser;;;;;;;;;;;x
d_onarheim;Onarheim;Onarheim;Onarheim;;Onarheim;;;;;;;;;x
d_onarheim_adj;Onarheimian;;onarheimer;;;;;;;;;;;x
d_ortovia;Ortovia;Ortovia;Ortovia;;Ortovia;;;;;;;;;x
d_ortovia_adj;Ortovian;;ortover;;;;;;;;;;;x
d_os_ventos;Os Ventos;Os Ventos;Os Ventos;;Os Ventos;;;;;;;;;x
d_os_ventos_adj;Os Ventosian;;Os Ventoser;;;;;;;;;;;x
d_paltamo;Paltamo;Paltamo;Paltamo;;Paltamo;;;;;;;;;x
d_paltamo_adj;Paltamian;;paltamer;;;;;;;;;;;x
d_patoco;Patoco;Patoco;Patoco;;Patoco;;;;;;;;;x
d_patoco_adj;Patocian;;patocer;;;;;;;;;;;x
d_penacova;Penacova;Penacova;Penacova;;Penacova;;;;;;;;;x
d_penacova_adj;Penacovan;;penacover;;;;;;;;;;;x
d_perano;Perano;Perano;Perano;;Perano;;;;;;;;;x
d_perano_adj;Peranian;;peraner;;;;;;;;;;;x
d_permet;Përmet;Përmet;Përmet;;Përmet;;;;;;;;;x
d_permet_adj;Përmetian;;përmeter;;;;;;;;;;;x
d_phocaea;Phocaea;Phocaea;Phocaea;;Phocaea;;;;;;;;;x
d_phocaea_adj;Phocaean;;phocer;;;;;;;;;;;x
