#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_aberhosan;Aberhosan;Aberhosan;Aberhosan;;Aberhosan;;;;;;;;;x
c_aberhosan_adj;Aberhosanian;;aberhosaner;;;;;;;;;;;x
c_abla;Abla;Abla;Abla;;Abla;;;;;;;;;x
c_abla_adj;Ablan;;abler;;;;;;;;;;;x
c_aboire;Aboire;Aboire;Aboire;;Aboire;;;;;;;;;x
c_aboire_adj;Aboirean;;aboirer;;;;;;;;;;;x
c_abrera;Abrera;Abrera;Abrera;;Abrera;;;;;;;;;x
c_abrera_adj;Abreran;;abrerer;;;;;;;;;;;x
c_abu_asfan;Abu Asfan;Abu Asfan;Abu Asfan;;Abu Asfan;;;;;;;;;x
c_abu_asfan_adj;Abu Asfanian;;Abu Asfaner;;;;;;;;;;;x
c_achelos;Achelos;Achelos;Achelos;;Achelos;;;;;;;;;x
c_achelos_adj;Achelosian;;acheloser;;;;;;;;;;;x
c_adono;Adono;Adono;Adono;;Adono;;;;;;;;;x
c_adono_adj;Adonian;;adoner;;;;;;;;;;;x
c_aetolophos;Aetolophos;Aetolophos;Aetolophos;;Aetolophos;;;;;;;;;x
c_aetolophos_adj;Aetolophosian;;aetolophoser;;;;;;;;;;;x
c_agan;Agan;Agan;Agan;;Agan;;;;;;;;;x
c_agan_adj;Aganian;;aganer;;;;;;;;;;;x
c_aghavea;Aghavea;Aghavea;Aghavea;;Aghavea;;;;;;;;;x
c_aghavea_adj;Aghavean;;aghaver;;;;;;;;;;;x
c_agia;Agia;Agia;Agia;;Agia;;;;;;;;;x
c_agia_adj;Agian;;ager;;;;;;;;;;;x
c_agiassos;Agiassos;Agiassos;Agiassos;;Agiassos;;;;;;;;;x
c_agiassos_adj;Agiassosian;;agiassoser;;;;;;;;;;;x
c_agnoni;Agnoni;Agnoni;Agnoni;;Agnoni;;;;;;;;;x
c_agnoni_adj;Agnonian;;agnoner;;;;;;;;;;;x
c_agrec;Agrec;Agrec;Agrec;;Agrec;;;;;;;;;x
c_agrec_adj;Agrecian;;agrecer;;;;;;;;;;;x
c_aguilas;Aguilas;Aguilas;Aguilas;;Aguilas;;;;;;;;;x
c_aguilas_adj;Aguilasian;;aguilaser;;;;;;;;;;;x
c_agurain;Agurain;Agurain;Agurain;;Agurain;;;;;;;;;x
c_agurain_adj;Agurainian;;agurainer;;;;;;;;;;;x
c_aiguevieille;Aiguevieille;Aiguevieille;Aiguevieille;;Aiguevieille;;;;;;;;;x
c_aiguevieille_adj;Aiguevieillean;;aiguevieiller;;;;;;;;;;;x
c_akhme;Akhme;Akhme;Akhme;;Akhme;;;;;;;;;x
c_akhme_adj;Akhmean;;akhmer;;;;;;;;;;;x
c_aksan;Aksan;Aksan;Aksan;;Aksan;;;;;;;;;x
c_aksan_adj;Aksanian;;aksaner;;;;;;;;;;;x
c_aksin;Aksin;Aksin;Aksin;;Aksin;;;;;;;;;x
c_aksin_adj;Aksinian;;aksiner;;;;;;;;;;;x
c_al_ansar;Al Ansar;Al Ansar;Al Ansar;;Al Ansar;;;;;;;;;x
c_al_ansar_adj;Al Ansarian;;Al Ansarer;;;;;;;;;;;x
c_al_eimran;Al Eimran;Al Eimran;Al Eimran;;Al Eimran;;;;;;;;;x
c_al_eimran_adj;Al Eimranian;;Al Eimraner;;;;;;;;;;;x
c_al_farrah;Al-Farrah;Al-Farrah;Al-Farrah;;Al-Farrah;;;;;;;;;x
c_al_farrah_adj;Al-Farrahian;;al-farraher;;;;;;;;;;;x
c_alaior;Alaior;Alaior;Alaior;;Alaior;;;;;;;;;x
c_alaior_adj;Alaiorian;;alaiorer;;;;;;;;;;;x
c_alamillo;Alamillo;Alamillo;Alamillo;;Alamillo;;;;;;;;;x
c_alamillo_adj;Alamillian;;alamiller;;;;;;;;;;;x
c_alamitos;Alamitos;Alamitos;Alamitos;;Alamitos;;;;;;;;;x
c_alamitos_adj;Alamitosian;;alamitoser;;;;;;;;;;;x
c_alamosa;Alamosa;Alamosa;Alamosa;;Alamosa;;;;;;;;;x
c_alamosa_adj;Alamosan;;alamoser;;;;;;;;;;;x
c_alcoba;Alcoba;Alcoba;Alcoba;;Alcoba;;;;;;;;;x
c_alcoba_adj;Alcoban;;alcober;;;;;;;;;;;x
c_alevia;Alevia;Alevia;Alevia;;Alevia;;;;;;;;;x
c_alevia_adj;Alevian;;alever;;;;;;;;;;;x
c_altet;Altet;Altet;Altet;;Altet;;;;;;;;;x
c_altet_adj;Altetian;;alteter;;;;;;;;;;;x
c_altino;Altino;Altino;Altino;;Altino;;;;;;;;;x
c_altino_adj;Altinian;;altiner;;;;;;;;;;;x
c_altofts;Altofts;Altofts;Altofts;;Altofts;;;;;;;;;x
c_altofts_adj;Altoftsian;;altoftser;;;;;;;;;;;x
c_altura;Altura;Altura;Altura;;Altura;;;;;;;;;x
c_altura_adj;Alturan;;alturer;;;;;;;;;;;x
c_ambegles;Ambegles;Ambegles;Ambegles;;Ambegles;;;;;;;;;x
c_ambegles_adj;Ambeglesian;;ambegleser;;;;;;;;;;;x
c_ambestias;Ambestias;Ambestias;Ambestias;;Ambestias;;;;;;;;;x
c_ambestias_adj;Ambestiasian;;ambestiaser;;;;;;;;;;;x
c_ambrin;Ambrin;Ambrin;Ambrin;;Ambrin;;;;;;;;;x
c_ambrin_adj;Ambrinian;;ambriner;;;;;;;;;;;x
c_ambrose;Ambrose;Ambrose;Ambrose;;Ambrose;;;;;;;;;x
c_ambrose_adj;Ambrosean;;ambroser;;;;;;;;;;;x
c_amianti;Amianti;Amianti;Amianti;;Amianti;;;;;;;;;x
c_amianti_adj;Amiantian;;amianter;;;;;;;;;;;x
c_amnu;Amnu;Amnu;Amnu;;Amnu;;;;;;;;;x
c_amnu_adj;Amnian;;amner;;;;;;;;;;;x
c_amynnet;Amynnet;Amynnet;Amynnet;;Amynnet;;;;;;;;;x
c_amynnet_adj;Amynnetian;;amynneter;;;;;;;;;;;x
c_anania;Anania;Anania;Anania;;Anania;;;;;;;;;x
c_anania_adj;Ananian;;ananer;;;;;;;;;;;x
c_anchialos;Anchialos;Anchialos;Anchialos;;Anchialos;;;;;;;;;x
c_anchialos_adj;Anchialosian;;anchialoser;;;;;;;;;;;x
c_ancobelia;Ancobelia;Ancobelia;Ancobelia;;Ancobelia;;;;;;;;;x
c_ancobelia_adj;Ancobelian;;ancobeler;;;;;;;;;;;x
c_annaglin;Annaglin;Annaglin;Annaglin;;Annaglin;;;;;;;;;x
c_annaglin_adj;Annaglinian;;annagliner;;;;;;;;;;;x
c_anslis;Anslis;Anslis;Anslis;;Anslis;;;;;;;;;x
c_anslis_adj;Anslisian;;ansliser;;;;;;;;;;;x
c_aponion;Aponion;Aponion;Aponion;;Aponion;;;;;;;;;x
c_aponion_adj;Aponionian;;aponioner;;;;;;;;;;;x
c_aqaba;Aqaba;Aqaba;Aqaba;;Aqaba;;;;;;;;;x
c_aqaba_adj;Aqaban;;aqaber;;;;;;;;;;;x
c_aquilegia;Aquilegia;Aquilegia;Aquilegia;;Aquilegia;;;;;;;;;x
c_aquilegia_adj;Aquilegian;;aquileger;;;;;;;;;;;x
c_arbuna;Arbuna;Arbuna;Arbuna;;Arbuna;;;;;;;;;x
c_arbuna_adj;Arbunan;;arbuner;;;;;;;;;;;x
c_archi;Archi;Archi;Archi;;Archi;;;;;;;;;x
c_archi_adj;Archian;;archer;;;;;;;;;;;x
c_ardintoul;Ardintoul;Ardintoul;Ardintoul;;Ardintoul;;;;;;;;;x
c_ardintoul_adj;Ardintoulian;;ardintouler;;;;;;;;;;;x
c_arduaine;Arduaine;Arduaine;Arduaine;;Arduaine;;;;;;;;;x
c_arduaine_adj;Arduainean;;arduainer;;;;;;;;;;;x
c_aren;Aren;Aren;Aren;;Aren;;;;;;;;;x
c_aren_adj;Arenian;;arener;;;;;;;;;;;x
c_arenas;Arenas;Arenas;Arenas;;Arenas;;;;;;;;;x
c_arenas_adj;Arenasian;;arenaser;;;;;;;;;;;x
c_arichonan;Arichonan;Arichonan;Arichonan;;Arichonan;;;;;;;;;x
c_arichonan_adj;Arichonanian;;arichonaner;;;;;;;;;;;x
c_ariscia;Ariscia;Ariscia;Ariscia;;Ariscia;;;;;;;;;x
c_ariscia_adj;Ariscian;;ariscer;;;;;;;;;;;x
c_arnados;Arnados;Arnados;Arnados;;Arnados;;;;;;;;;x
c_arnados_adj;Arnadosian;;arnadoser;;;;;;;;;;;x
c_arne;Arne;Arne;Arne;;Arne;;;;;;;;;x
c_arne_adj;Arnean;;arner;;;;;;;;;;;x
c_arona;Arona;Arona;Arona;;Arona;;;;;;;;;x
c_arona_adj;Aronan;;aroner;;;;;;;;;;;x
c_arrochar;Arrochar;Arrochar;Arrochar;;Arrochar;;;;;;;;;x
c_arrochar_adj;Arrocharian;;arrocharer;;;;;;;;;;;x
c_arsisos;Arsisos;Arsisos;Arsisos;;Arsisos;;;;;;;;;x
c_arsisos_adj;Arsisosian;;arsisoser;;;;;;;;;;;x
c_artana;Artana;Artana;Artana;;Artana;;;;;;;;;x
c_artana_adj;Artanan;;artaner;;;;;;;;;;;x
c_arthog;Arthog;Arthog;Arthog;;Arthog;;;;;;;;;x
c_arthog_adj;Arthogian;;arthoger;;;;;;;;;;;x
c_artrik;Artrik;Artrik;Artrik;;Artrik;;;;;;;;;x
c_artrik_adj;Artrikian;;artriker;;;;;;;;;;;x
c_arucas;Arucas;Arucas;Arucas;;Arucas;;;;;;;;;x
c_arucas_adj;Arucasian;;arucaser;;;;;;;;;;;x
c_as_sahna;As Sahna;As Sahna;As Sahna;;As Sahna;;;;;;;;;x
c_as_sahna_adj;As Sahnan;;As Sahner;;;;;;;;;;;x
c_aschau;Aschau;Aschau;Aschau;;Aschau;;;;;;;;;x
c_aschau_adj;Aschian;;ascher;;;;;;;;;;;x
c_asele;Asele;Asele;Asele;;Asele;;;;;;;;;x
c_asele_adj;Aselean;;aseler;;;;;;;;;;;x
c_ashri;Ashri;Ashri;Ashri;;Ashri;;;;;;;;;x
c_ashri_adj;Ashrian;;ashrer;;;;;;;;;;;x
c_aspach;Aspach;Aspach;Aspach;;Aspach;;;;;;;;;x
c_aspach_adj;Aspachian;;aspacher;;;;;;;;;;;x
c_asulf;Asulf;Asulf;Asulf;;Asulf;;;;;;;;;x
c_asulf_adj;Asulfian;;asulfer;;;;;;;;;;;x
c_augnon;Augnon;Augnon;Augnon;;Augnon;;;;;;;;;x
c_augnon_adj;Augnonian;;augnoner;;;;;;;;;;;x
c_aulago;Aulago;Aulago;Aulago;;Aulago;;;;;;;;;x
c_aulago_adj;Aulagian;;aulager;;;;;;;;;;;x
c_ausoleil;Ausoleil;Ausoleil;Ausoleil;;Ausoleil;;;;;;;;;x
c_ausoleil_adj;Ausoleilian;;ausoleiler;;;;;;;;;;;x
c_austurfjoerdhur;Austurfjörður;Austurfjörður;Austurfjörður;;Austurfjörður;;;;;;;;;x
c_austurfjoerdhur_adj;Austurfjörðurian;;austurfjörðurer;;;;;;;;;;;x
c_auville;Auville;Auville;Auville;;Auville;;;;;;;;;x
c_auville_adj;Auvillean;;auviller;;;;;;;;;;;x
c_avoglie;Avoglie;Avoglie;Avoglie;;Avoglie;;;;;;;;;x
c_avoglie_adj;Avogliean;;avogler;;;;;;;;;;;x
c_azkoitia;Azkoitia;Azkoitia;Azkoitia;;Azkoitia;;;;;;;;;x
c_azkoitia_adj;Azkoitian;;azkoiter;;;;;;;;;;;x
c_b;B;B;B;;B;;;;;;;;;x
c_b_adj;Bian;;ber;;;;;;;;;;;x
c_b_10;B;B;B;;B;;;;;;;;;x
c_b_10_adj;Bian;;ber;;;;;;;;;;;x
c_b_2;B;B;B;;B;;;;;;;;;x
c_b_2_adj;Bian;;ber;;;;;;;;;;;x
c_b_3;B;B;B;;B;;;;;;;;;x
c_b_3_adj;Bian;;ber;;;;;;;;;;;x
c_b_4;B;B;B;;B;;;;;;;;;x
c_b_4_adj;Bian;;ber;;;;;;;;;;;x
c_b_5;B;B;B;;B;;;;;;;;;x
c_b_5_adj;Bian;;ber;;;;;;;;;;;x
c_b_6;B;B;B;;B;;;;;;;;;x
c_b_6_adj;Bian;;ber;;;;;;;;;;;x
c_b_7;B;B;B;;B;;;;;;;;;x
c_b_7_adj;Bian;;ber;;;;;;;;;;;x
c_b_8;B;B;B;;B;;;;;;;;;x
c_b_8_adj;Bian;;ber;;;;;;;;;;;x
c_b_9;B;B;B;;B;;;;;;;;;x
c_b_9_adj;Bian;;ber;;;;;;;;;;;x
c_bafuse;Bafuse;Bafuse;Bafuse;;Bafuse;;;;;;;;;x
c_bafuse_adj;Bafusean;;bafuser;;;;;;;;;;;x
c_bagau;Bagau;Bagau;Bagau;;Bagau;;;;;;;;;x
c_bagau_adj;Bagian;;bager;;;;;;;;;;;x
c_ballaban;Ballaban;Ballaban;Ballaban;;Ballaban;;;;;;;;;x
c_ballaban_adj;Ballabanian;;ballabaner;;;;;;;;;;;x
c_bandar;Bandar;Bandar;Bandar;;Bandar;;;;;;;;;x
c_bandar_adj;Bandarian;;bandarer;;;;;;;;;;;x
c_barko;Barko;Barko;Barko;;Barko;;;;;;;;;x
c_barko_adj;Barkian;;barker;;;;;;;;;;;x
c_basbord;Basbord;Basbord;Basbord;;Basbord;;;;;;;;;x
c_basbord_adj;Basbordian;;basborder;;;;;;;;;;;x
c_bascara;Bascàra;Bascàra;Bascàra;;Bascàra;;;;;;;;;x
c_bascara_adj;Bascàran;;bascàrer;;;;;;;;;;;x
c_bazina;Bazina;Bazina;Bazina;;Bazina;;;;;;;;;x
c_bazina_adj;Bazinan;;baziner;;;;;;;;;;;x
c_befent;Befent;Befent;Befent;;Befent;;;;;;;;;x
c_befent_adj;Befentian;;befenter;;;;;;;;;;;x
c_benbuie;Benbuie;Benbuie;Benbuie;;Benbuie;;;;;;;;;x
c_benbuie_adj;Benbuiean;;benber;;;;;;;;;;;x
c_bennvernos;Bennvernos;Bennvernos;Bennvernos;;Bennvernos;;;;;;;;;x
c_bennvernos_adj;Bennvernosian;;bennvernoser;;;;;;;;;;;x
c_berchules;Berchules;Berchules;Berchules;;Berchules;;;;;;;;;x
c_berchules_adj;Berchulesian;;berchuleser;;;;;;;;;;;x
c_bergom;Bergom;Bergom;Bergom;;Bergom;;;;;;;;;x
c_bergom_adj;Bergomian;;bergomer;;;;;;;;;;;x
c_bescano;Bescanó;Bescanó;Bescanó;;Bescanó;;;;;;;;;x
c_bescano_adj;Bescanóian;;bescanóer;;;;;;;;;;;x
c_bethval;Bethval;Bethval;Bethval;;Bethval;;;;;;;;;x
c_bethval_adj;Bethvalian;;bethvaler;;;;;;;;;;;x
c_billa;Billa;Billa;Billa;;Billa;;;;;;;;;x
c_billa_adj;Billan;;biller;;;;;;;;;;;x
c_binnein;Binnein;Binnein;Binnein;;Binnein;;;;;;;;;x
c_binnein_adj;Binneinian;;binneiner;;;;;;;;;;;x
c_bisenti;Bisenti;Bisenti;Bisenti;;Bisenti;;;;;;;;;x
c_bisenti_adj;Bisentian;;bisenter;;;;;;;;;;;x
c_bishekta;Bishekta;Bishekta;Bishekta;;Bishekta;;;;;;;;;x
c_bishekta_adj;Bishektan;;bishekter;;;;;;;;;;;x
c_bjasta;Bjasta;Bjasta;Bjasta;;Bjasta;;;;;;;;;x
c_bjasta_adj;Bjastan;;bjaster;;;;;;;;;;;x
c_bjorka;Bjorka;Bjorka;Bjorka;;Bjorka;;;;;;;;;x
c_bjorka_adj;Bjorkan;;bjorker;;;;;;;;;;;x
c_blaenplwyf;Blaenplwyf;Blaenplwyf;Blaenplwyf;;Blaenplwyf;;;;;;;;;x
c_blaenplwyf_adj;Blaenplwyfian;;blaenplwyfer;;;;;;;;;;;x
c_blanmue;Blanmue;Blanmue;Blanmue;;Blanmue;;;;;;;;;x
c_blanmue_adj;Blanmuean;;blanmer;;;;;;;;;;;x
c_bochia;Bochia;Bochia;Bochia;;Bochia;;;;;;;;;x
c_bochia_adj;Bochian;;bocher;;;;;;;;;;;x
c_boglia;Boglia;Boglia;Boglia;;Boglia;;;;;;;;;x
c_boglia_adj;Boglian;;bogler;;;;;;;;;;;x
c_bonaventa;Bonaventa;Bonaventa;Bonaventa;;Bonaventa;;;;;;;;;x
c_bonaventa_adj;Bonaventan;;bonaventer;;;;;;;;;;;x
c_bordils;Bordils;Bordils;Bordils;;Bordils;;;;;;;;;x
c_bordils_adj;Bordilsian;;bordilser;;;;;;;;;;;x
c_bormos;Bormos;Bormos;Bormos;;Bormos;;;;;;;;;x
c_bormos_adj;Bormosian;;bormoser;;;;;;;;;;;x
c_boroneddu;Boroneddu;Boroneddu;Boroneddu;;Boroneddu;;;;;;;;;x
c_boroneddu_adj;Boroneddian;;boronedder;;;;;;;;;;;x
c_boronia;Boronia;Boronia;Boronia;;Boronia;;;;;;;;;x
c_boronia_adj;Boronian;;boroner;;;;;;;;;;;x
c_bourgfier;Bourgfier;Bourgfier;Bourgfier;;Bourgfier;;;;;;;;;x
c_bourgfier_adj;Bourgfierian;;bourgfierer;;;;;;;;;;;x
c_braithwell;Braithwell;Braithwell;Braithwell;;Braithwell;;;;;;;;;x
c_braithwell_adj;Braithwellian;;braithweller;;;;;;;;;;;x
c_bramham;Bramham;Bramham;Bramham;;Bramham;;;;;;;;;x
c_bramham_adj;Bramhamian;;bramhamer;;;;;;;;;;;x
c_brand;Brand;Brand;Brand;;Brand;;;;;;;;;x
c_brand_adj;Brandian;;brander;;;;;;;;;;;x
c_brearton;Brearton;Brearton;Brearton;;Brearton;;;;;;;;;x
c_brearton_adj;Breartonian;;breartoner;;;;;;;;;;;x
c_brekkstad;Brekkstad;Brekkstad;Brekkstad;;Brekkstad;;;;;;;;;x
c_brekkstad_adj;Brekkstadian;;brekkstader;;;;;;;;;;;x
c_briban;Briban;Briban;Briban;;Briban;;;;;;;;;x
c_briban_adj;Bribanian;;bribaner;;;;;;;;;;;x
c_briere;Brière;Brière;Brière;;Brière;;;;;;;;;x
c_briere_adj;Brièrean;;brièrer;;;;;;;;;;;x
c_brigantos;Brigantos;Brigantos;Brigantos;;Brigantos;;;;;;;;;x
c_brigantos_adj;Brigantosian;;brigantoser;;;;;;;;;;;x
c_brigaurelia;Brigaurelia;Brigaurelia;Brigaurelia;;Brigaurelia;;;;;;;;;x
c_brigaurelia_adj;Brigaurelian;;brigaureler;;;;;;;;;;;x
c_brimpton;Brimpton;Brimpton;Brimpton;;Brimpton;;;;;;;;;x
c_brimpton_adj;Brimptonian;;brimptoner;;;;;;;;;;;x
c_bringen;Bringen;Bringen;Bringen;;Bringen;;;;;;;;;x
c_bringen_adj;Bringenian;;bringener;;;;;;;;;;;x
c_brisellos;Brisellos;Brisellos;Brisellos;;Brisellos;;;;;;;;;x
c_brisellos_adj;Brisellosian;;briselloser;;;;;;;;;;;x
c_cabezal;Cabezal;Cabezal;Cabezal;;Cabezal;;;;;;;;;x
c_cabezal_adj;Cabezalian;;cabezaler;;;;;;;;;;;x
c_cabrie;Cabrie;Cabrie;Cabrie;;Cabrie;;;;;;;;;x
c_cabrie_adj;Cabriean;;cabrer;;;;;;;;;;;x
c_cabrilho;Cabrilho;Cabrilho;Cabrilho;;Cabrilho;;;;;;;;;x
c_cabrilho_adj;Cabrilhian;;cabrilher;;;;;;;;;;;x
c_cagac;Cagac;Cagac;Cagac;;Cagac;;;;;;;;;x
c_cagac_adj;Cagacian;;cagacer;;;;;;;;;;;x
c_cailla;Cailla;Cailla;Cailla;;Cailla;;;;;;;;;x
c_cailla_adj;Caillan;;cailler;;;;;;;;;;;x
c_calahonda;Calahonda;Calahonda;Calahonda;;Calahonda;;;;;;;;;x
c_calahonda_adj;Calahondan;;calahonder;;;;;;;;;;;x
c_caldera;Caldera;Caldera;Caldera;;Caldera;;;;;;;;;x
c_caldera_adj;Calderan;;calderer;;;;;;;;;;;x
c_calheta;Calheta;Calheta;Calheta;;Calheta;;;;;;;;;x
c_calheta_adj;Calhetan;;calheter;;;;;;;;;;;x
c_cambil;Cambil;Cambil;Cambil;;Cambil;;;;;;;;;x
c_cambil_adj;Cambilian;;cambiler;;;;;;;;;;;x
c_campanula;Campanula;Campanula;Campanula;;Campanula;;;;;;;;;x
c_campanula_adj;Campanulan;;campanuler;;;;;;;;;;;x
c_candeda;Candeda;Candeda;Candeda;;Candeda;;;;;;;;;x
c_candeda_adj;Candedan;;candeder;;;;;;;;;;;x
c_canibri;Canibri;Canibri;Canibri;;Canibri;;;;;;;;;x
c_canibri_adj;Canibrian;;canibrer;;;;;;;;;;;x
c_cantonia;Cantonia;Cantonia;Cantonia;;Cantonia;;;;;;;;;x
c_cantonia_adj;Cantonian;;cantoner;;;;;;;;;;;x
c_caolet;Caolet;Caolet;Caolet;;Caolet;;;;;;;;;x
c_caolet_adj;Caoletian;;caoleter;;;;;;;;;;;x
c_capraccia;Capraccia;Capraccia;Capraccia;;Capraccia;;;;;;;;;x
c_capraccia_adj;Capraccian;;capraccer;;;;;;;;;;;x
c_carapelle;Carapelle;Carapelle;Carapelle;;Carapelle;;;;;;;;;x
c_carapelle_adj;Carapellean;;carapeller;;;;;;;;;;;x
c_carentomagos;Carentomagos;Carentomagos;Carentomagos;;Carentomagos;;;;;;;;;x
c_carentomagos_adj;Carentomagosian;;carentomagoser;;;;;;;;;;;x
c_carisa;Carisa;Carisa;Carisa;;Carisa;;;;;;;;;x
c_carisa_adj;Carisan;;cariser;;;;;;;;;;;x
c_carnoch;Carnoch;Carnoch;Carnoch;;Carnoch;;;;;;;;;x
c_carnoch_adj;Carnochian;;carnocher;;;;;;;;;;;x
c_carrais;Carrais;Carrais;Carrais;;Carrais;;;;;;;;;x
c_carrais_adj;Carraisian;;carraiser;;;;;;;;;;;x
c_carroglen;Carroglen;Carroglen;Carroglen;;Carroglen;;;;;;;;;x
c_carroglen_adj;Carroglenian;;carroglener;;;;;;;;;;;x
c_casicea;Casicea;Casicea;Casicea;;Casicea;;;;;;;;;x
c_casicea_adj;Casicean;;casicer;;;;;;;;;;;x
c_castelfol;Castelfol;Castelfol;Castelfol;;Castelfol;;;;;;;;;x
c_castelfol_adj;Castelfolian;;castelfoler;;;;;;;;;;;x
c_castellaine;Castellaine;Castellaine;Castellaine;;Castellaine;;;;;;;;;x
c_castellaine_adj;Castellainean;;castellainer;;;;;;;;;;;x
c_catalina;Catalina;Catalina;Catalina;;Catalina;;;;;;;;;x
c_catalina_adj;Catalinan;;cataliner;;;;;;;;;;;x
c_catterford;Catterford;Catterford;Catterford;;Catterford;;;;;;;;;x
c_catterford_adj;Catterfordian;;catterforder;;;;;;;;;;;x
c_ceira;Ceira;Ceira;Ceira;;Ceira;;;;;;;;;x
c_ceira_adj;Ceiran;;ceirer;;;;;;;;;;;x
c_celra;Celrà;Celrà;Celrà;;Celrà;;;;;;;;;x
c_celra_adj;Celràian;;celràer;;;;;;;;;;;x
c_cerfval;Cerfval;Cerfval;Cerfval;;Cerfval;;;;;;;;;x
c_cerfval_adj;Cerfvalian;;cerfvaler;;;;;;;;;;;x
c_ceriana;Ceriana;Ceriana;Ceriana;;Ceriana;;;;;;;;;x
c_ceriana_adj;Cerianan;;cerianer;;;;;;;;;;;x
c_cerratina;Cerratina;Cerratina;Cerratina;;Cerratina;;;;;;;;;x
c_cerratina_adj;Cerratinan;;cerratiner;;;;;;;;;;;x
c_cerreto;Cerreto;Cerreto;Cerreto;;Cerreto;;;;;;;;;x
c_cerreto_adj;Cerretian;;cerreter;;;;;;;;;;;x
c_champtrefle;Champtrèfle;Champtrèfle;Champtrèfle;;Champtrèfle;;;;;;;;;x
c_champtrefle_adj;Champtrèflean;;champtrèfler;;;;;;;;;;;x
c_chemora;Chemora;Chemora;Chemora;;Chemora;;;;;;;;;x
c_chemora_adj;Chemoran;;chemorer;;;;;;;;;;;x
c_choigan;Choigan;Choigan;Choigan;;Choigan;;;;;;;;;x
c_choigan_adj;Choiganian;;choiganer;;;;;;;;;;;x
c_choineuf;Choineuf;Choineuf;Choineuf;;Choineuf;;;;;;;;;x
c_choineuf_adj;Choineufian;;choineufer;;;;;;;;;;;x
c_cilcennin;Cilcennin;Cilcennin;Cilcennin;;Cilcennin;;;;;;;;;x
c_cilcennin_adj;Cilcenninian;;cilcenniner;;;;;;;;;;;x
c_cileia;Cileia;Cileia;Cileia;;Cileia;;;;;;;;;x
c_cileia_adj;Cileian;;ciler;;;;;;;;;;;x
c_clares;Clares;Clares;Clares;;Clares;;;;;;;;;x
c_clares_adj;Claresian;;clareser;;;;;;;;;;;x
c_clarvalls;Clarvalls;Clarvalls;Clarvalls;;Clarvalls;;;;;;;;;x
c_clarvalls_adj;Clarvallsian;;clarvallser;;;;;;;;;;;x
c_clerncy;Clerncy;Clerncy;Clerncy;;Clerncy;;;;;;;;;x
c_clerncy_adj;Clerncian;;clerncer;;;;;;;;;;;x
c_coilessan;Coilessan;Coilessan;Coilessan;;Coilessan;;;;;;;;;x
c_coilessan_adj;Coilessanian;;coilessaner;;;;;;;;;;;x
c_coline;Coline;Coline;Coline;;Coline;;;;;;;;;x
c_coline_adj;Colinean;;coliner;;;;;;;;;;;x
c_comeale;Coméale;Coméale;Coméale;;Coméale;;;;;;;;;x
c_comeale_adj;Coméalean;;coméaler;;;;;;;;;;;x
c_comoara;Comoara;Comoara;Comoara;;Comoara;;;;;;;;;x
c_comoara_adj;Comoaran;;comoarer;;;;;;;;;;;x
c_comrie;Comrie;Comrie;Comrie;;Comrie;;;;;;;;;x
c_comrie_adj;Comriean;;comrer;;;;;;;;;;;x
c_cona;Cona;Cona;Cona;;Cona;;;;;;;;;x
c_cona_adj;Conan;;coner;;;;;;;;;;;x
c_conchra;Conchra;Conchra;Conchra;;Conchra;;;;;;;;;x
c_conchra_adj;Conchran;;conchrer;;;;;;;;;;;x
